"","EphysProp","GeneSymbol","GeneName","GeneEntrezID","DiscProbeID","DiscCorr","DiscUncorrPval","DiscFDR","AIBSCorr","AIBSUncorrPval","AIBSFDR","AIBSMeanExpr (log2 TPM+1)","AIBSConsistent"
"968","Vrest","Kcnh2","potassium voltage-gated channel, subfamily H (eag-related), member 2","16511","1449544_a_at",0.59,0.00053734730855605,0.0146117222706961,0.53,0.08,0.471634224517339,0.44,1
"969","Vrest","Txnl1","thioredoxin-like 1","53382","1435235_at",0.6,0.000344193646476569,0.011447625723554,0.1,0.77,0.927631170591247,5.53,1
"970","Vrest","Plxna3","plexin A3","18846","1420996_at",0.6,0.000351248740756798,0.0115398061902294,0.36,0.26,0.618101032814059,1.77,1
"971","Vrest","Ogfod3","2-oxoglutarate and iron-dependent oxygenase domain containing 3","66179","1418331_at",0.6,0.000388481033072795,0.0120295161275645,-0.29,0.37,0.710618643753466,3.77,-1
"972","Vrest","Fuca1","fucosidase, alpha-L- 1, tissue","71665","1416109_at",0.61,0.000255088560406582,0.00954456363521293,0.22,0.5,0.79399051570096,4.36,1
"973","Vrest","Ldlr","low density lipoprotein receptor","16835","1421821_at",0.61,0.000313974735461179,0.0106821146205304,0.34,0.29,0.64251472830561,1.29,1
"974","Vrest","Rac3","RAS-related C3 botulinum substrate 3","170758","1420554_a_at",0.61,0.000307587889693198,0.0106821146205304,0.54,0.07,0.471634224517339,0.19,1
"975","Vrest","6330416G13Rik","RIKEN cDNA 6330416G13 gene","230279","1426315_a_at",0.62,0.000210700356253948,0.00869317186755398,-0.59,0.05,0.468120936770151,2.85,-1
"976","Vrest","Pgd","phosphogluconate dehydrogenase","110208","1437380_x_at",0.63,0.000138802227617031,0.00651994183781517,-0.02,0.96,0.983477437030583,4.17,-1
"977","Vrest","Th","tyrosine hydroxylase","21823","1420546_at",0.63,0.000140369943056154,0.00651994183781517,0.42,0.18,0.550979769842057,1.48,1
"978","Vrest","Nucb1","nucleobindin 1","18220","1416903_at",0.63,0.000145168266876554,0.00662853069432944,0.62,0.03,0.451183592819533,5.13,1
"979","Vrest","Ptdss2","phosphatidylserine synthase 2","27388","1434586_a_at",0.63,0.000158686467462365,0.00712502238906017,-0.16,0.62,0.871400187902777,3.34,-1
"980","Vrest","Snx6","sorting nexin 6","72183","1425148_a_at",0.63,0.000169549456326106,0.00748797107118899,0.69,0.02,0.447830750955847,6.58,1
"981","Vrest","Ctsd","cathepsin D","13033","1448118_a_at",0.64,0.000110556701669089,0.00620499488117764,0.52,0.09,0.484468563699177,8.66,1
"982","Vrest","Ache","acetylcholinesterase","11423","1422635_at",0.64,0.000123962929706694,0.00621148645213463,0.57,0.06,0.468120936770151,3.1,1
"983","Vrest","Ero1l","ERO1-like (S. cerevisiae)","50527","1449324_at",0.64,0.000122559900279983,0.00621148645213463,-0.02,0.96,0.983477437030583,3.53,-1
"984","Vrest","Hebp2","heme binding protein 2","56016","1449271_a_at",0.64,0.000126812084212103,0.00621148645213463,-0.11,0.73,0.914822692136482,1.23,-1
"985","Vrest","Panx1","pannexin 1","55991","1416379_at",0.64,0.000125380282073665,0.00621148645213463,-0.27,0.4,0.728957186847705,1.93,-1
"986","Vrest","Zdhhc8","zinc finger, DHHC domain containing 8","27801","1451476_at",0.65,8.15585144126361e-05,0.00535899116652785,-0.59,0.05,0.468120936770151,1.46,-1
"987","Vrest","Ccdc136","coiled-coil domain containing 136","232664","1424699_at",0.65,8.65372800807964e-05,0.00542166122180618,-0.47,0.13,0.508517827892874,3.98,-1
"988","Vrest","Arsa","arylsulfatase A","11883","1460346_at",0.65,8.9653723447563e-05,0.00548925297653942,0.62,0.03,0.451183592819533,2.67,1
"989","Vrest","Alg2","asparagine-linked glycosylation 2 (alpha-1,3-mannosyltransferase)","56737","1421059_a_at",0.65,9.17868519682019e-05,0.00549497287116302,0.55,0.07,0.471634224517339,6.38,1
"990","Vrest","Pcbd1","pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 1","13180","1418713_at",0.65,9.50718529708593e-05,0.0055679037370325,0.36,0.25,0.618101032814059,2.85,1
"991","Vrest","Fads3","fatty acid desaturase 3","60527","1418773_at",0.66,5.13689297134549e-05,0.00477199643613959,-0.1,0.77,0.927631170591247,2.92,-1
"992","Vrest","Ctps2","cytidine 5'-triphosphate synthase 2","55936","1448111_at",0.66,6.10579274520666e-05,0.00499536844772975,0.47,0.13,0.508517827892874,4.26,1
"993","Vrest","Sqle","squalene epoxidase","20775","1415993_at",0.66,6.10579274520666e-05,0.00499536844772975,0.48,0.12,0.498606263351637,4.74,1
"994","Vrest","Srebf1","sterol regulatory element binding transcription factor 1","20787","1426690_a_at",0.66,6.48989961657541e-05,0.00499536844772975,-0.31,0.33,0.684152244284342,0.56,-1
"995","Vrest","Dbndd1","dysbindin (dystrobrevin binding protein 1) domain containing 1","72185","1449307_at",0.66,6.7306775553978e-05,0.00503679037062269,0.2,0.54,0.823681122874853,3.06,1
"996","Vrest","Fam214b","family with sequence similarity 214, member B","230088","1434059_at",0.67,4.7066058802785e-05,0.00469614675610011,-0.06,0.87,0.958428762174912,2.38,-1
"997","Vrest","Gpx3","glutathione peroxidase 3","14778","1449106_at",0.68,3.16741301949962e-05,0.00417024918506977,0.14,0.67,0.879471957201526,3.57,1
"998","Vrest","Maoa","monoamine oxidase A","17161","1428667_at",0.68,3.25075103513234e-05,0.00417024918506977,0.38,0.22,0.592961882707202,4.73,1
"999","Vrest","Wbscr27","Williams Beuren syndrome chromosome region 27 (human)","79565","1418359_at",0.68,3.25075103513234e-05,0.00417024918506977,0.54,0.07,0.471634224517339,1.7,1
"1000","Vrest","H2-M3","histocompatibility 2, M region locus 3","14991","1421358_at",0.69,1.99291453457756e-05,0.00388829410393746,0.36,0.25,0.614571517069812,2.8,1
"1001","Vrest","Prmt2","protein arginine N-methyltransferase 2","15468","1416844_at",0.71,8.26539993924706e-06,0.00270516708327983,0.55,0.07,0.470760220045562,7.38,1
"1002","Vrest","Plin2","perilipin 2","11520","1448318_at",0.72,5.84365946952791e-06,0.0022489740872726,0.03,0.94,0.976315323521318,1.72,1
"1003","Vrest","Nsdhl","NAD(P) dependent steroid dehydrogenase-like","18194","1416222_at",0.76,1.72290913873574e-06,0.00119707194060526,0.52,0.09,0.484468563699177,5.07,1
"1004","Vrest","Hcn3","hyperpolarization-activated, cyclic nucleotide-gated K+ 3","15168","1451023_at",0.82,5.72107892224205e-07,0.00119707194060526,0.57,0.06,0.468120936770151,1.38,1
